lecturer_id,department,employment_type,years_experience,major_speciality,related_specialities,number_of_classes,trimester,week_number,teaching_hours_per_week,modules_count,total_students_enrolled,assessment_type_weight,thesis_students_count,hod_administrative_hours,active_research_projects,weekend_work_hours,grading_backlog_days,lms_activity_late_night_count,self_reported_fatigue,perceived_support_score,total_actual_weekly_hours,calculated_burnout_score,burnout_risk_category
UTB-LEC-049,BA Community Development,PART_TIME,12,Project Monitoring & Evaluation (M&E),"Project Management (PMP), Financial Modeling",2,2026-T2,6,7.7,2,106,1.5,0,0.0,0,8.5,3,8,10,5,26.1,64.3,HIGH
UTB-LEC-049,BA Community Development,PART_TIME,12,Project Monitoring & Evaluation (M&E),"Project Management (PMP), Financial Modeling",2,2026-T2,7,8.8,2,106,2.0,2,0.0,0,1.3,1,2,4,4,21.8,37.5,MODERATE
UTB-LEC-049,BA Community Development,PART_TIME,12,Project Monitoring & Evaluation (M&E),"Project Management (PMP), Financial Modeling",2,2026-T2,8,8.3,2,106,1.0,1,0.0,0,0.2,0,1,4,4,17.0,31.5,LOW
UTB-LEC-049,BA Community Development,PART_TIME,12,Project Monitoring & Evaluation (M&E),"Project Management (PMP), Financial Modeling",2,2026-T2,9,7.8,2,106,1.5,1,0.0,1,2.7,3,0,4,4,24.2,38.5,MODERATE
UTB-LEC-049,BA Community Development,PART_TIME,12,Project Monitoring & Evaluation (M&E),"Project Management (PMP), Financial Modeling",2,2026-T2,10,7.6,2,106,1.0,0,0.0,0,5.7,9,6,10,3,23.0,67.8,HIGH
UTB-LEC-049,BA Community Development,PART_TIME,12,Project Monitoring & Evaluation (M&E),"Project Management (PMP), Financial Modeling",2,2026-T2,11,9.1,2,106,1.0,2,0.0,1,6.1,4,4,8,1,26.9,64.9,HIGH
UTB-LEC-050,BSc Travel & Tourism Management,PART_TIME,11,Tour Operations & Package Design,"Project Management (PMP), Public Speaking & Pedagogy",2,2026-T1,1,8.3,2,96,2.5,0,0.0,0,0.6,3,3,4,2,21.3,43.5,MODERATE
UTB-LEC-050,BSc Travel & Tourism Management,PART_TIME,11,Tour Operations & Package Design,"Project Management (PMP), Public Speaking & Pedagogy",2,2026-T1,2,9.1,2,96,2.0,1,0.0,0,1.7,2,1,2,2,22.1,38.3,MODERATE
UTB-LEC-050,BSc Travel & Tourism Management,PART_TIME,11,Tour Operations & Package Design,"Project Management (PMP), Public Speaking & Pedagogy",2,2026-T1,3,9.2,2,96,2.0,1,0.0,0,4.0,1,4,5,3,24.9,50.5,MODERATE
UTB-LEC-050,BSc Travel & Tourism Management,PART_TIME,11,Tour Operations & Package Design,"Project Management (PMP), Public Speaking & Pedagogy",2,2026-T1,4,8.5,2,96,1.0,2,0.0,0,1.2,0,4,3,5,18.9,31.4,LOW
UTB-LEC-050,BSc Travel & Tourism Management,PART_TIME,11,Tour Operations & Package Design,"Project Management (PMP), Public Speaking & Pedagogy",2,2026-T1,5,9.0,2,96,1.0,1,0.0,2,5.4,9,5,9,3,26.6,66.1,HIGH
UTB-LEC-050,BSc Travel & Tourism Management,PART_TIME,11,Tour Operations & Package Design,"Project Management (PMP), Public Speaking & Pedagogy",2,2026-T1,6,9.1,2,96,1.5,0,0.0,1,9.3,8,11,9,4,30.9,77.6,CRITICAL
UTB-LEC-050,BSc Travel & Tourism Management,PART_TIME,11,Tour Operations & Package Design,"Project Management (PMP), Public Speaking & Pedagogy",2,2026-T1,7,9.3,2,96,2.0,1,0.0,2,0.7,0,0,6,4,26.0,43.1,MODERATE
UTB-LEC-050,BSc Travel & Tourism Management,PART_TIME,11,Tour Operations & Package Design,"Project Management (PMP), Public Speaking & Pedagogy",2,2026-T1,8,8.6,2,96,2.0,4,0.0,1,0.7,0,3,3,5,21.9,35.2,MODERATE
UTB-LEC-050,BSc Travel & Tourism Management,PART_TIME,11,Tour Operations & Package Design,"Project Management (PMP), Public Speaking & Pedagogy",2,2026-T1,9,8.7,2,96,2.0,1,0.0,1,0.2,0,4,5,2,22.0,49.0,MODERATE
UTB-LEC-050,BSc Travel & Tourism Management,PART_TIME,11,Tour Operations & Package Design,"Project Management (PMP), Public Speaking & Pedagogy",2,2026-T1,10,8.0,2,96,2.0,2,0.0,0,8.7,11,10,9,5,27.7,74.6,HIGH
UTB-LEC-050,BSc Travel & Tourism Management,PART_TIME,11,Tour Operations & Package Design,"Project Management (PMP), Public Speaking & Pedagogy",2,2026-T1,11,9.1,2,96,2.5,1,0.0,1,5.0,8,9,10,4,30.2,78.8,CRITICAL
UTB-LEC-050,BSc Travel & Tourism Management,PART_TIME,11,Tour Operations & Package Design,"Project Management (PMP), Public Speaking & Pedagogy",2,2026-T2,1,9.1,2,96,2.0,0,0.0,0,3.9,1,0,4,2,24.8,42.3,MODERATE
UTB-LEC-050,BSc Travel & Tourism Management,PART_TIME,11,Tour Operations & Package Design,"Project Management (PMP), Public Speaking & Pedagogy",2,2026-T2,2,9.6,2,96,1.5,2,0.0,1,0.9,0,3,4,5,22.1,32.5,LOW
UTB-LEC-050,BSc Travel & Tourism Management,PART_TIME,11,Tour Operations & Package Design,"Project Management (PMP), Public Speaking & Pedagogy",2,2026-T2,3,9.2,2,96,1.5,1,0.0,2,0.6,1,1,3,3,23.4,36.5,MODERATE
UTB-LEC-050,BSc Travel & Tourism Management,PART_TIME,11,Tour Operations & Package Design,"Project Management (PMP), Public Speaking & Pedagogy",2,2026-T2,4,8.9,2,96,1.5,2,0.0,0,1.0,2,0,4,2,21.8,40.3,MODERATE
UTB-LEC-050,BSc Travel & Tourism Management,PART_TIME,11,Tour Operations & Package Design,"Project Management (PMP), Public Speaking & Pedagogy",2,2026-T2,5,8.8,2,96,2.0,3,0.0,2,4.1,7,9,8,2,30.1,72.8,HIGH
UTB-LEC-050,BSc Travel & Tourism Management,PART_TIME,11,Tour Operations & Package Design,"Project Management (PMP), Public Speaking & Pedagogy",2,2026-T2,6,8.7,2,96,1.0,0,0.0,2,8.5,3,10,9,2,28.6,77.5,CRITICAL
UTB-LEC-050,BSc Travel & Tourism Management,PART_TIME,11,Tour Operations & Package Design,"Project Management (PMP), Public Speaking & Pedagogy",2,2026-T2,7,8.0,2,96,1.5,2,0.0,1,3.6,0,4,5,2,23.7,49.9,MODERATE
UTB-LEC-050,BSc Travel & Tourism Management,PART_TIME,11,Tour Operations & Package Design,"Project Management (PMP), Public Speaking & Pedagogy",2,2026-T2,8,9.6,2,96,1.0,1,0.0,0,0.1,0,1,3,3,18.9,31.6,LOW
UTB-LEC-050,BSc Travel & Tourism Management,PART_TIME,11,Tour Operations & Package Design,"Project Management (PMP), Public Speaking & Pedagogy",2,2026-T2,9,9.4,2,96,1.5,2,0.0,0,0.4,1,4,2,2,21.4,45.9,MODERATE
UTB-LEC-050,BSc Travel & Tourism Management,PART_TIME,11,Tour Operations & Package Design,"Project Management (PMP), Public Speaking & Pedagogy",2,2026-T2,10,9.0,2,96,2.0,0,0.0,1,4.2,4,7,9,2,27.3,68.5,HIGH
UTB-LEC-050,BSc Travel & Tourism Management,PART_TIME,11,Tour Operations & Package Design,"Project Management (PMP), Public Speaking & Pedagogy",2,2026-T2,11,8.3,2,96,1.5,2,0.0,1,6.8,8,11,10,5,26.1,70.6,HIGH
UTB-LEC-051,Bachelor of Business Management,PART_TIME,7,Strategic Human Resource Management,"Quality Assurance, Public Speaking & Pedagogy",2,2026-T1,1,8.1,2,84,1.5,0,0.0,1,1.3,1,0,6,5,18.1,35.4,MODERATE
UTB-LEC-051,Bachelor of Business Management,PART_TIME,7,Strategic Human Resource Management,"Quality Assurance, Public Speaking & Pedagogy",2,2026-T1,2,9.7,2,84,2.0,0,0.0,1,3.0,3,0,2,4,24.4,34.7,LOW
UTB-LEC-051,Bachelor of Business Management,PART_TIME,7,Strategic Human Resource Management,"Quality Assurance, Public Speaking & Pedagogy",2,2026-T1,3,8.9,2,84,1.5,1,0.0,0,1.2,3,0,3,3,19.8,35.0,LOW
UTB-LEC-051,Bachelor of Business Management,PART_TIME,7,Strategic Human Resource Management,"Quality Assurance, Public Speaking & Pedagogy",2,2026-T1,4,9.6,2,84,1.5,0,0.0,1,0.3,0,3,3,4,22.5,35.2,MODERATE
UTB-LEC-051,Bachelor of Business Management,PART_TIME,7,Strategic Human Resource Management,"Quality Assurance, Public Speaking & Pedagogy",2,2026-T1,5,8.1,2,84,1.0,2,0.0,0,4.4,6,8,7,3,21.4,59.2,HIGH
UTB-LEC-051,Bachelor of Business Management,PART_TIME,7,Strategic Human Resource Management,"Quality Assurance, Public Speaking & Pedagogy",2,2026-T1,6,8.2,2,84,1.0,2,0.0,0,5.0,7,11,8,2,22.8,72.5,HIGH
UTB-LEC-051,Bachelor of Business Management,PART_TIME,7,Strategic Human Resource Management,"Quality Assurance, Public Speaking & Pedagogy",2,2026-T1,7,8.1,2,84,1.0,1,0.0,1,1.7,1,2,3,4,17.7,28.5,LOW
UTB-LEC-051,Bachelor of Business Management,PART_TIME,7,Strategic Human Resource Management,"Quality Assurance, Public Speaking & Pedagogy",2,2026-T1,8,9.0,2,84,2.5,0,0.0,1,3.9,3,2,4,2,25.1,46.4,MODERATE
UTB-LEC-051,Bachelor of Business Management,PART_TIME,7,Strategic Human Resource Management,"Quality Assurance, Public Speaking & Pedagogy",2,2026-T1,9,7.9,2,84,1.5,1,0.0,1,0.5,2,4,3,4,18.7,35.4,MODERATE
UTB-LEC-051,Bachelor of Business Management,PART_TIME,7,Strategic Human Resource Management,"Quality Assurance, Public Speaking & Pedagogy",2,2026-T1,10,9.5,2,84,1.5,2,0.0,0,5.3,4,4,9,3,23.9,62.2,HIGH
UTB-LEC-051,Bachelor of Business Management,PART_TIME,7,Strategic Human Resource Management,"Quality Assurance, Public Speaking & Pedagogy",2,2026-T1,11,8.9,2,84,1.5,0,0.0,0,4.7,3,5,10,4,24.8,63.3,HIGH
UTB-LEC-051,Bachelor of Business Management,PART_TIME,7,Strategic Human Resource Management,"Quality Assurance, Public Speaking & Pedagogy",2,2026-T2,1,8.6,2,84,2.0,1,0.0,0,3.5,2,2,5,1,22.6,51.1,MODERATE
UTB-LEC-051,Bachelor of Business Management,PART_TIME,7,Strategic Human Resource Management,"Quality Assurance, Public Speaking & Pedagogy",2,2026-T2,2,9.7,2,84,1.5,2,0.0,1,0.1,2,3,3,5,22.5,36.6,MODERATE
UTB-LEC-051,Bachelor of Business Management,PART_TIME,7,Strategic Human Resource Management,"Quality Assurance, Public Speaking & Pedagogy",2,2026-T2,3,8.4,2,84,1.5,2,0.0,1,0.5,2,0,3,1,20.7,40.8,MODERATE
UTB-LEC-051,Bachelor of Business Management,PART_TIME,7,Strategic Human Resource Management,"Quality Assurance, Public Speaking & Pedagogy",2,2026-T2,4,8.1,2,84,2.0,2,0.0,2,2.0,3,1,2,2,24.5,40.1,MODERATE
UTB-LEC-051,Bachelor of Business Management,PART_TIME,7,Strategic Human Resource Management,"Quality Assurance, Public Speaking & Pedagogy",2,2026-T2,5,8.3,2,84,2.0,0,0.0,1,7.1,9,4,7,2,27.3,66.5,HIGH
UTB-LEC-051,Bachelor of Business Management,PART_TIME,7,Strategic Human Resource Management,"Quality Assurance, Public Speaking & Pedagogy",2,2026-T2,6,8.3,2,84,1.0,2,0.0,1,6.3,3,8,10,3,24.8,69.1,HIGH
UTB-LEC-051,Bachelor of Business Management,PART_TIME,7,Strategic Human Resource Management,"Quality Assurance, Public Speaking & Pedagogy",2,2026-T2,7,7.8,2,84,1.5,1,0.0,2,1.7,1,2,3,3,23.5,39.1,MODERATE
UTB-LEC-051,Bachelor of Business Management,PART_TIME,7,Strategic Human Resource Management,"Quality Assurance, Public Speaking & Pedagogy",2,2026-T2,8,8.7,2,84,1.5,0,0.0,0,1.0,3,3,3,1,19.7,47.9,MODERATE
UTB-LEC-051,Bachelor of Business Management,PART_TIME,7,Strategic Human Resource Management,"Quality Assurance, Public Speaking & Pedagogy",2,2026-T2,9,8.2,2,84,2.0,1,0.0,0,0.6,2,2,4,1,18.9,46.5,MODERATE
UTB-LEC-051,Bachelor of Business Management,PART_TIME,7,Strategic Human Resource Management,"Quality Assurance, Public Speaking & Pedagogy",2,2026-T2,10,8.6,2,84,1.5,1,0.0,2,6.4,5,8,9,3,27.1,72.3,HIGH
UTB-LEC-051,Bachelor of Business Management,PART_TIME,7,Strategic Human Resource Management,"Quality Assurance, Public Speaking & Pedagogy",2,2026-T2,11,9.4,2,84,1.5,0,0.0,0,9.9,3,6,9,5,28.7,60.2,HIGH
UTB-LEC-052,BSc Information Technology,FULL_TIME,13,Cybersecurity & Network Defense,"Financial Modeling, GIS & Spatial Mapping",2,2026-T1,1,8.9,2,74,1.5,3,2.0,1,0.9,3,2,4,2,24.7,48.4,MODERATE
UTB-LEC-052,BSc Information Technology,FULL_TIME,13,Cybersecurity & Network Defense,"Financial Modeling, GIS & Spatial Mapping",2,2026-T1,2,9.3,2,74,1.5,5,0.0,2,1.2,3,2,2,3,25.8,38.9,MODERATE
UTB-LEC-052,BSc Information Technology,FULL_TIME,13,Cybersecurity & Network Defense,"Financial Modeling, GIS & Spatial Mapping",2,2026-T1,3,8.9,2,74,2.0,6,0.0,2,2.9,2,0,5,4,30.3,39.3,MODERATE
UTB-LEC-052,BSc Information Technology,FULL_TIME,13,Cybersecurity & Network Defense,"Financial Modeling, GIS & Spatial Mapping",2,2026-T1,4,8.3,2,74,2.0,6,0.0,1,2.3,1,3,6,3,24.1,46.2,MODERATE
UTB-LEC-052,BSc Information Technology,FULL_TIME,13,Cybersecurity & Network Defense,"Financial Modeling, GIS & Spatial Mapping",2,2026-T1,5,9.1,2,74,2.0,6,0.0,0,4.2,7,9,6,5,27.5,60.0,HIGH
UTB-LEC-052,BSc Information Technology,FULL_TIME,13,Cybersecurity & Network Defense,"Financial Modeling, GIS & Spatial Mapping",2,2026-T1,6,9.0,2,74,1.5,4,4.0,1,4.5,6,10,6,3,30.0,72.5,HIGH
UTB-LEC-052,BSc Information Technology,FULL_TIME,13,Cybersecurity & Network Defense,"Financial Modeling, GIS & Spatial Mapping",2,2026-T1,7,8.2,2,74,1.5,4,2.0,1,2.9,1,4,6,2,26.0,53.7,MODERATE
UTB-LEC-052,BSc Information Technology,FULL_TIME,13,Cybersecurity & Network Defense,"Financial Modeling, GIS & Spatial Mapping",2,2026-T1,8,8.1,2,74,2.5,5,0.0,0,2.6,2,2,3,5,24.5,35.1,MODERATE
UTB-LEC-052,BSc Information Technology,FULL_TIME,13,Cybersecurity & Network Defense,"Financial Modeling, GIS & Spatial Mapping",2,2026-T1,9,9.8,2,74,1.5,2,0.0,0,1.8,3,4,3,1,24.4,51.7,MODERATE
UTB-LEC-052,BSc Information Technology,FULL_TIME,13,Cybersecurity & Network Defense,"Financial Modeling, GIS & Spatial Mapping",2,2026-T1,10,8.0,2,74,2.0,6,2.0,0,9.0,11,8,6,4,32.6,69.5,HIGH
UTB-LEC-052,BSc Information Technology,FULL_TIME,13,Cybersecurity & Network Defense,"Financial Modeling, GIS & Spatial Mapping",2,2026-T1,11,8.3,2,74,1.5,2,0.0,1,9.7,10,9,9,4,29.5,75.6,CRITICAL
UTB-LEC-052,BSc Information Technology,FULL_TIME,13,Cybersecurity & Network Defense,"Financial Modeling, GIS & Spatial Mapping",2,2026-T2,1,9.6,2,74,1.5,2,8.0,0,2.7,2,3,5,5,31.0,49.2,MODERATE
UTB-LEC-052,BSc Information Technology,FULL_TIME,13,Cybersecurity & Network Defense,"Financial Modeling, GIS & Spatial Mapping",2,2026-T2,2,8.5,2,74,1.5,5,0.0,0,0.1,2,0,2,5,19.1,20.8,LOW
UTB-LEC-052,BSc Information Technology,FULL_TIME,13,Cybersecurity & Network Defense,"Financial Modeling, GIS & Spatial Mapping",2,2026-T2,3,8.6,2,74,2.0,3,4.0,1,1.2,2,1,6,4,26.5,46.6,MODERATE
UTB-LEC-052,BSc Information Technology,FULL_TIME,13,Cybersecurity & Network Defense,"Financial Modeling, GIS & Spatial Mapping",2,2026-T2,4,8.7,2,74,2.0,6,0.0,1,4.0,2,3,4,4,27.6,46.7,MODERATE
UTB-LEC-052,BSc Information Technology,FULL_TIME,13,Cybersecurity & Network Defense,"Financial Modeling, GIS & Spatial Mapping",2,2026-T2,5,8.6,2,74,2.0,3,0.0,1,7.6,10,10,10,5,28.7,74.8,HIGH
UTB-LEC-052,BSc Information Technology,FULL_TIME,13,Cybersecurity & Network Defense,"Financial Modeling, GIS & Spatial Mapping",2,2026-T2,6,9.7,2,74,1.0,2,4.0,1,9.4,6,11,8,3,34.6,82.0,CRITICAL
UTB-LEC-052,BSc Information Technology,FULL_TIME,13,Cybersecurity & Network Defense,"Financial Modeling, GIS & Spatial Mapping",2,2026-T2,7,8.2,2,74,2.0,4,0.0,0,1.7,3,0,5,2,19.8,40.3,MODERATE
UTB-LEC-052,BSc Information Technology,FULL_TIME,13,Cybersecurity & Network Defense,"Financial Modeling, GIS & Spatial Mapping",2,2026-T2,8,8.3,2,74,1.5,6,8.0,1,0.6,1,2,5,2,30.4,52.6,MODERATE
UTB-LEC-052,BSc Information Technology,FULL_TIME,13,Cybersecurity & Network Defense,"Financial Modeling, GIS & Spatial Mapping",2,2026-T2,9,9.8,2,74,2.5,5,2.0,0,0.7,0,1,4,4,26.2,42.1,MODERATE
UTB-LEC-052,BSc Information Technology,FULL_TIME,13,Cybersecurity & Network Defense,"Financial Modeling, GIS & Spatial Mapping",2,2026-T2,10,8.5,2,74,2.0,3,2.0,1,7.2,4,11,9,4,29.6,71.2,HIGH
UTB-LEC-052,BSc Information Technology,FULL_TIME,13,Cybersecurity & Network Defense,"Financial Modeling, GIS & Spatial Mapping",2,2026-T2,11,9.7,2,74,2.5,1,4.0,1,6.8,9,4,7,2,35.6,75.5,CRITICAL
UTB-LEC-053,BSc Computer Engineering,FULL_TIME,6,Artificial Intelligence & Computer Vision,"Financial Modeling, Research Methodology",5,2026-T1,1,19.0,4,175,1.5,6,0.0,2,3.5,2,3,3,4,49.2,62.3,HIGH
UTB-LEC-053,BSc Computer Engineering,FULL_TIME,6,Artificial Intelligence & Computer Vision,"Financial Modeling, Research Methodology",5,2026-T1,2,18.0,4,175,2.0,6,0.0,2,0.8,0,1,2,1,47.3,67.5,HIGH
UTB-LEC-053,BSc Computer Engineering,FULL_TIME,6,Artificial Intelligence & Computer Vision,"Financial Modeling, Research Methodology",5,2026-T1,3,18.2,4,175,1.5,5,0.0,0,2.8,0,3,6,1,42.3,69.5,HIGH
UTB-LEC-053,BSc Computer Engineering,FULL_TIME,6,Artificial Intelligence & Computer Vision,"Financial Modeling, Research Methodology",5,2026-T1,4,19.0,4,175,2.0,1,8.0,0,0.9,1,4,2,4,50.9,61.2,HIGH
UTB-LEC-053,BSc Computer Engineering,FULL_TIME,6,Artificial Intelligence & Computer Vision,"Financial Modeling, Research Methodology",5,2026-T1,5,18.7,4,175,2.0,7,0.0,2,7.3,4,6,6,2,55.4,89.3,CRITICAL
UTB-LEC-053,BSc Computer Engineering,FULL_TIME,6,Artificial Intelligence & Computer Vision,"Financial Modeling, Research Methodology",5,2026-T1,6,18.7,4,175,2.0,3,4.0,2,8.9,3,7,6,2,58.9,95.8,CRITICAL
UTB-LEC-053,BSc Computer Engineering,FULL_TIME,6,Artificial Intelligence & Computer Vision,"Financial Modeling, Research Methodology",5,2026-T1,7,18.4,4,175,1.0,3,0.0,0,2.5,0,4,4,2,39.5,64.4,HIGH
UTB-LEC-053,BSc Computer Engineering,FULL_TIME,6,Artificial Intelligence & Computer Vision,"Financial Modeling, Research Methodology",5,2026-T1,8,18.0,4,175,2.5,2,0.0,1,1.6,0,2,3,5,47.0,52.1,MODERATE
UTB-LEC-053,BSc Computer Engineering,FULL_TIME,6,Artificial Intelligence & Computer Vision,"Financial Modeling, Research Methodology",5,2026-T1,9,18.2,4,175,1.5,7,2.0,2,1.3,3,2,5,5,47.6,59.4,HIGH
UTB-LEC-053,BSc Computer Engineering,FULL_TIME,6,Artificial Intelligence & Computer Vision,"Financial Modeling, Research Methodology",5,2026-T1,10,19.0,4,175,1.0,8,0.0,1,5.4,7,6,8,3,47.2,85.3,CRITICAL
UTB-LEC-053,BSc Computer Engineering,FULL_TIME,6,Artificial Intelligence & Computer Vision,"Financial Modeling, Research Methodology",5,2026-T1,11,17.5,4,175,1.0,3,0.0,0,6.1,8,11,10,5,41.4,88.8,CRITICAL
UTB-LEC-053,BSc Computer Engineering,FULL_TIME,6,Artificial Intelligence & Computer Vision,"Financial Modeling, Research Methodology",5,2026-T2,1,18.6,4,175,1.5,1,8.0,0,0.8,1,1,5,1,46.4,69.0,HIGH
UTB-LEC-053,BSc Computer Engineering,FULL_TIME,6,Artificial Intelligence & Computer Vision,"Financial Modeling, Research Methodology",5,2026-T2,2,18.6,4,175,1.5,2,4.0,2,0.6,2,4,6,5,46.7,68.5,HIGH
UTB-LEC-053,BSc Computer Engineering,FULL_TIME,6,Artificial Intelligence & Computer Vision,"Financial Modeling, Research Methodology",5,2026-T2,3,17.9,4,175,1.0,3,0.0,0,2.1,2,0,6,3,37.4,59.5,HIGH
UTB-LEC-053,BSc Computer Engineering,FULL_TIME,6,Artificial Intelligence & Computer Vision,"Financial Modeling, Research Methodology",5,2026-T2,4,17.7,4,175,1.5,2,8.0,1,0.8,3,0,3,2,48.1,61.7,HIGH
UTB-LEC-053,BSc Computer Engineering,FULL_TIME,6,Artificial Intelligence & Computer Vision,"Financial Modeling, Research Methodology",5,2026-T2,5,18.4,4,175,2.0,4,0.0,0,4.1,3,6,10,2,45.2,89.6,CRITICAL
UTB-LEC-053,BSc Computer Engineering,FULL_TIME,6,Artificial Intelligence & Computer Vision,"Financial Modeling, Research Methodology",5,2026-T2,6,18.6,4,175,1.5,5,8.0,2,5.4,11,5,7,2,58.8,97.4,CRITICAL
UTB-LEC-053,BSc Computer Engineering,FULL_TIME,6,Artificial Intelligence & Computer Vision,"Financial Modeling, Research Methodology",5,2026-T2,7,18.2,4,175,2.0,6,0.0,0,0.7,1,4,2,4,42.8,54.5,MODERATE
UTB-LEC-053,BSc Computer Engineering,FULL_TIME,6,Artificial Intelligence & Computer Vision,"Financial Modeling, Research Methodology",5,2026-T2,8,17.6,4,175,1.5,4,0.0,0,1.6,3,0,5,2,39.4,57.5,HIGH
UTB-LEC-053,BSc Computer Engineering,FULL_TIME,6,Artificial Intelligence & Computer Vision,"Financial Modeling, Research Methodology",5,2026-T2,9,17.6,4,175,1.5,4,0.0,2,0.1,0,3,3,3,42.6,56.1,HIGH
UTB-LEC-053,BSc Computer Engineering,FULL_TIME,6,Artificial Intelligence & Computer Vision,"Financial Modeling, Research Methodology",5,2026-T2,10,17.2,4,175,1.5,7,0.0,1,9.6,7,10,9,2,51.9,98.0,CRITICAL
UTB-LEC-053,BSc Computer Engineering,FULL_TIME,6,Artificial Intelligence & Computer Vision,"Financial Modeling, Research Methodology",5,2026-T2,11,18.3,4,175,1.5,3,0.0,1,5.6,10,6,7,5,45.4,75.1,CRITICAL
UTB-LEC-054,BSc Transport & Logistics Mgmt,FULL_TIME,5,Port & Warehouse Terminal Operations,"GIS & Spatial Mapping, Customer Relationship Management",2,2026-T1,1,7.4,2,100,2.0,4,2.0,1,1.8,0,1,2,3,25.0,32.7,LOW
UTB-LEC-054,BSc Transport & Logistics Mgmt,FULL_TIME,5,Port & Warehouse Terminal Operations,"GIS & Spatial Mapping, Customer Relationship Management",2,2026-T1,2,6.6,2,100,1.5,7,0.0,0,2.6,3,2,3,1,21.5,47.7,MODERATE
UTB-LEC-054,BSc Transport & Logistics Mgmt,FULL_TIME,5,Port & Warehouse Terminal Operations,"GIS & Spatial Mapping, Customer Relationship Management",2,2026-T1,3,6.7,2,100,1.0,1,0.0,0,1.0,0,1,5,5,15.8,31.3,LOW
UTB-LEC-054,BSc Transport & Logistics Mgmt,FULL_TIME,5,Port & Warehouse Terminal Operations,"GIS & Spatial Mapping, Customer Relationship Management",2,2026-T1,4,7.0,2,100,2.0,6,12.0,1,3.0,2,3,3,2,37.9,60.1,HIGH
UTB-LEC-054,BSc Transport & Logistics Mgmt,FULL_TIME,5,Port & Warehouse Terminal Operations,"GIS & Spatial Mapping, Customer Relationship Management",2,2026-T1,5,6.6,2,100,1.5,1,8.0,1,6.3,10,8,8,5,33.2,68.3,HIGH
UTB-LEC-054,BSc Transport & Logistics Mgmt,FULL_TIME,5,Port & Warehouse Terminal Operations,"GIS & Spatial Mapping, Customer Relationship Management",2,2026-T1,6,6.3,2,100,1.0,2,8.0,2,6.2,5,11,7,2,29.8,74.4,HIGH
UTB-LEC-054,BSc Transport & Logistics Mgmt,FULL_TIME,5,Port & Warehouse Terminal Operations,"GIS & Spatial Mapping, Customer Relationship Management",2,2026-T1,7,7.2,2,100,1.5,5,0.0,0,2.8,3,0,3,5,18.9,29.1,LOW
UTB-LEC-054,BSc Transport & Logistics Mgmt,FULL_TIME,5,Port & Warehouse Terminal Operations,"GIS & Spatial Mapping, Customer Relationship Management",2,2026-T1,8,7.6,2,100,1.5,2,0.0,1,0.8,0,4,6,4,20.9,42.2,MODERATE
UTB-LEC-054,BSc Transport & Logistics Mgmt,FULL_TIME,5,Port & Warehouse Terminal Operations,"GIS & Spatial Mapping, Customer Relationship Management",2,2026-T1,9,6.8,2,100,2.5,3,0.0,0,3.9,2,2,6,2,24.1,53.1,MODERATE
UTB-LEC-054,BSc Transport & Logistics Mgmt,FULL_TIME,5,Port & Warehouse Terminal Operations,"GIS & Spatial Mapping, Customer Relationship Management",2,2026-T1,10,6.3,2,100,1.5,5,0.0,0,8.2,3,10,7,4,22.5,63.3,HIGH
UTB-LEC-054,BSc Transport & Logistics Mgmt,FULL_TIME,5,Port & Warehouse Terminal Operations,"GIS & Spatial Mapping, Customer Relationship Management",2,2026-T1,11,7.2,2,100,1.5,6,0.0,0,9.1,3,5,6,5,28.9,48.6,MODERATE
UTB-LEC-054,BSc Transport & Logistics Mgmt,FULL_TIME,5,Port & Warehouse Terminal Operations,"GIS & Spatial Mapping, Customer Relationship Management",2,2026-T2,1,6.8,2,100,1.5,2,2.0,1,0.6,2,0,5,1,21.0,46.7,MODERATE
UTB-LEC-054,BSc Transport & Logistics Mgmt,FULL_TIME,5,Port & Warehouse Terminal Operations,"GIS & Spatial Mapping, Customer Relationship Management",2,2026-T2,2,7.5,2,100,1.5,6,0.0,2,2.6,0,0,5,5,28.4,38.2,MODERATE
UTB-LEC-054,BSc Transport & Logistics Mgmt,FULL_TIME,5,Port & Warehouse Terminal Operations,"GIS & Spatial Mapping, Customer Relationship Management",2,2026-T2,3,6.2,2,100,1.5,3,2.0,0,1.5,2,4,3,3,21.2,41.6,MODERATE
UTB-LEC-054,BSc Transport & Logistics Mgmt,FULL_TIME,5,Port & Warehouse Terminal Operations,"GIS & Spatial Mapping, Customer Relationship Management",2,2026-T2,4,7.7,2,100,2.5,7,2.0,0,0.6,2,3,5,2,24.5,51.8,MODERATE
UTB-LEC-054,BSc Transport & Logistics Mgmt,FULL_TIME,5,Port & Warehouse Terminal Operations,"GIS & Spatial Mapping, Customer Relationship Management",2,2026-T2,5,7.7,2,100,2.0,7,0.0,2,9.2,7,8,8,4,34.4,75.1,CRITICAL
UTB-LEC-054,BSc Transport & Logistics Mgmt,FULL_TIME,5,Port & Warehouse Terminal Operations,"GIS & Spatial Mapping, Customer Relationship Management",2,2026-T2,6,7.3,2,100,1.0,7,0.0,1,4.1,4,5,9,5,26.0,53.7,MODERATE
UTB-LEC-054,BSc Transport & Logistics Mgmt,FULL_TIME,5,Port & Warehouse Terminal Operations,"GIS & Spatial Mapping, Customer Relationship Management",2,2026-T2,7,7.9,2,100,1.0,6,0.0,0,2.4,3,4,3,5,23.3,36.1,MODERATE
